danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.593,0.398,-13.301,0.0295,0.0273,0.827,0.231,0.0989,98.728,191067.0,4.0
0.789,0.731,-6.515,0.0425,0.305,0.343,0.0332,0.885,101.999,212760.0,4.0
0.717,0.531,-8.476,0.0661,0.157,0.00156,0.149,0.665,94.511,244465.0,4.0
0.57,0.367,-13.794,0.0317,0.0883,0.804,0.114,0.152,144.907,266667.0,3.0
0.8,0.426,-12.152,0.0604,0.249,0.143,0.0896,0.364,92.027,253347.0,4.0
0.659,0.87,-3.184,0.0457,0.000651,0.387,0.119,0.836,114.972,277600.0,4.0
0.481,0.413,-9.863,0.0278,0.682,0.939,0.149,0.053,109.001,229827.0,4.0
0.433,0.667,-6.431,0.0263,0.00316,0.018,0.0658,0.243,91.017,258027.0,4.0
0.785,0.743,-3.364,0.0441,0.0585,0.0799,0.139,0.698,91.016,263813.0,4.0
0.803,0.407,-16.657,0.0607,0.000695,0.137,0.0535,0.966,133.326,268840.0,4.0
0.731,0.444,-13.333,0.043,0.141,0.136,0.0761,0.901,159.982,330360.0,4.0
0.612,0.178,-14.151,0.0522,0.88,0.485,0.0865,0.33,177.381,262667.0,3.0
0.767,0.256,-9.571,0.0598,0.797,0.0,0.11,0.433,133.445,175693.0,4.0
0.301,0.278,-12.328,0.0287,0.576,0.195,0.103,0.113,101.087,154853.0,3.0
0.838,0.178,-14.818,0.0646,0.241,0.531,0.0759,0.347,135.319,238733.0,4.0
0.541,0.278,-13.701,0.0266,0.817,0.339,0.142,0.334,76.96,172880.0,4.0
0.59,0.476,-12.784,0.0294,0.756,0.208,0.106,0.6,68.161,235720.0,4.0
0.635,0.722,-5.744,0.0561,0.576,0.627,0.169,0.417,172.029,297920.0,4.0
0.594,0.356,-10.784,0.0339,0.413,0.00378,0.197,0.325,132.182,276863.0,4.0
0.527,0.38,-10.864,0.029,0.358,4.76e-05,0.094,0.406,119.952,238000.0,4.0
0.554,0.15,-16.746,0.0338,0.974,0.735,0.0698,0.314,87.956,160240.0,4.0
0.539,0.636,-7.624,0.0333,0.704,0.0869,0.129,0.537,88.448,251267.0,4.0
0.478,0.73,-5.786,0.0293,0.0115,0.708,0.669,0.249,82.008,311760.0,4.0
0.368,0.546,-10.408,0.0319,0.0549,0.321,0.0811,0.329,86.979,222973.0,4.0
0.555,0.537,-9.041,0.0314,0.731,0.0524,0.287,0.521,79.239,276360.0,4.0
0.586,0.544,-14.794,0.08,0.114,0.861,0.325,0.681,167.853,380787.0,4.0
0.509,0.903,-5.214,0.215,0.0304,0.0,0.126,0.499,83.912,294547.0,4.0
0.534,0.89,-8.454,0.0483,0.118,0.551,0.536,0.649,172.014,359387.0,4.0
0.707,0.613,-13.899,0.0529,0.0282,0.0276,0.0714,0.533,95.927,352400.0,4.0
0.199,0.327,-10.51,0.0299,0.238,0.000142,0.0756,0.0535,90.251,245387.0,4.0
0.365,0.276,-13.628,0.0341,0.872,2.4e-05,0.23,0.338,118.667,307547.0,4.0
0.474,0.628,-8.876,0.0303,0.104,0.373,0.174,0.42,93.076,217080.0,4.0
0.797,0.303,-11.153,0.051,0.658,0.859,0.107,0.224,92.004,362667.0,4.0
0.653,0.59,-9.649,0.104,0.000942,0.378,0.2,0.625,168.054,293307.0,4.0
0.767,0.476,-11.084,0.0281,0.434,0.289,0.387,0.336,107.035,321387.0,4.0
0.484,0.536,-5.206,0.0298,0.0903,0.0055,0.196,0.253,129.874,213340.0,4.0
0.324,0.776,-6.784,0.0346,0.151,0.917,0.0728,0.317,101.964,205040.0,3.0
0.554,0.487,-10.676,0.0316,0.158,1.01e-05,0.285,0.659,91.335,157707.0,4.0
0.391,0.395,-12.025,0.0365,0.712,8.66e-05,0.0549,0.617,115.837,213613.0,4.0
0.694,0.34,-12.379,0.0437,0.859,0.0,0.168,0.599,118.144,258933.0,4.0
0.672,0.721,-9.655,0.0622,0.737,0.0383,0.122,0.798,105.225,288747.0,4.0
0.45,0.346,-9.255,0.0559,0.838,0.00169,0.0845,0.477,176.333,275707.0,3.0
0.747,0.413,-9.408,0.093,0.00402,0.856,0.321,0.486,82.999,253747.0,4.0
0.624,0.399,-9.824,0.049,0.714,0.0,0.0969,0.715,129.826,170880.0,4.0
0.46,0.345,-13.691,0.0331,0.29,0.478,0.0968,0.0824,180.02,297320.0,4.0
0.836,0.423,-10.432,0.0486,0.362,0.388,0.0877,0.637,115.501,363400.0,3.0
0.933,0.435,-5.107,0.0447,0.273,3.18e-06,0.0963,0.929,100.033,197361.0,4.0
0.626,0.419,-9.742,0.0237,0.376,0.113,0.0758,0.236,104.004,262853.0,4.0
0.437,0.393,-8.767,0.0295,0.747,0.00775,0.114,0.194,92.048,193453.0,4.0
0.443,0.145,-10.945,0.0374,0.95,0.000139,0.122,0.461,150.002,188204.0,3.0
0.42,0.182,-11.864,0.032,0.938,0.000237,0.164,0.434,130.081,190346.0,4.0
0.846,0.606,-7.617,0.168,0.0947,6.04e-05,0.585,0.69,85.005,190588.0,4.0
0.673,0.826,-4.28,0.032,0.0186,0.000301,0.0894,0.764,100.626,239907.0,4.0
0.701,0.66,-6.075,0.0303,0.0489,2.84e-05,0.354,0.601,98.003,169373.0,4.0
0.551,0.318,-10.176,0.0365,0.934,8.77e-06,0.0903,0.281,141.157,179347.0,4.0
0.517,0.422,-9.227,0.0334,0.11,0.0,0.11,0.24,87.633,258013.0,4.0
0.707,0.222,-11.716,0.0329,0.788,0.0,0.205,0.556,110.095,219640.0,4.0
0.773,0.394,-9.252,0.0516,0.627,1.36e-05,0.0953,0.443,74.977,212707.0,4.0
0.768,0.755,-6.681,0.0349,0.0411,0.489,0.118,0.716,110.009,301893.0,4.0
0.67,0.293,-10.56,0.0486,0.786,0.0,0.215,0.36,66.974,223086.0,4.0
0.6,0.186,-15.926,0.0317,0.909,0.00102,0.104,0.468,110.044,217467.0,4.0
0.672,0.391,-10.009,0.0315,0.8,6.59e-05,0.0798,0.248,127.335,209640.0,4.0
0.809,0.483,-7.784,0.0873,0.0502,0.0548,0.069,0.649,96.987,208536.0,4.0
0.76,0.767,-7.586,0.0482,0.00344,0.759,0.519,0.816,123.324,454600.0,4.0
0.644,0.726,-6.613,0.0577,0.0168,0.00261,0.29,0.814,126.977,236827.0,4.0
0.669,0.217,-14.982,0.0446,0.91,0.023,0.12,0.322,110.944,199427.0,4.0
0.813,0.587,-5.876,0.0802,0.369,0.0,0.228,0.811,90.046,272493.0,4.0
0.633,0.627,-6.225,0.0482,0.285,0.0,0.665,0.789,84.008,285907.0,4.0
0.601,0.663,-7.393,0.21,0.0179,0.0,0.37,0.552,166.683,258000.0,4.0
0.659,0.468,-11.765,0.0293,0.549,0.012,0.17,0.66,153.784,257627.0,4.0
0.577,0.605,-7.422,0.0346,0.439,0.0,0.14,0.37,114.935,225493.0,4.0
0.498,0.0602,-20.814,0.0682,0.776,0.0,0.144,0.286,79.382,208907.0,4.0
0.551,0.324,-10.962,0.0314,0.896,0.0873,0.277,0.231,90.957,217053.0,4.0
0.785,0.338,-12.102,0.0736,0.421,0.000104,0.331,0.707,83.426,214133.0,4.0
0.625,0.276,-14.241,0.0372,0.302,2.93e-05,0.092,0.0398,129.994,186907.0,4.0
0.755,0.366,-13.459,0.0548,0.86,0.0655,0.111,0.674,96.317,186467.0,4.0
0.865,0.865,-5.737,0.0461,0.0723,0.0165,0.109,0.705,107.89,274640.0,4.0
0.836,0.362,-11.829,0.0387,0.178,0.0,0.0863,0.962,95.509,244373.0,4.0
0.614,0.454,-6.568,0.0642,0.626,0.0,0.107,0.545,88.803,198253.0,4.0
0.602,0.0658,-13.76,0.0371,0.89,0.0,0.108,0.31,80.073,194960.0,4.0
0.343,0.0617,-16.953,0.0436,0.974,0.572,0.104,0.173,116.141,169013.0,3.0
0.843,0.431,-11.593,0.0441,0.233,0.00126,0.153,0.833,128.663,242440.0,4.0
0.73,0.477,-10.878,0.0453,0.433,0.0156,0.111,0.684,113.346,212493.0,4.0
0.813,0.716,-12.704,0.0565,0.00963,0.534,0.0953,0.688,101.987,289867.0,4.0
0.711,0.577,-6.353,0.0377,0.0644,5.7e-06,0.191,0.443,119.855,241800.0,4.0
0.61,0.451,-10.281,0.0464,0.00056,1.28e-05,0.0883,0.397,138.912,277667.0,4.0
0.277,0.539,-5.023,0.0352,0.0687,4.77e-05,0.102,0.231,84.932,255627.0,4.0
0.702,0.73,-8.031,0.0567,0.013,0.163,0.213,0.471,98.012,247240.0,4.0
0.845,0.695,-7.26,0.043,0.445,0.0148,0.0584,0.929,123.009,288800.0,4.0
0.561,0.561,-9.09,0.0275,0.0129,0.821,0.564,0.149,80.007,269240.0,4.0
0.696,0.39,-11.715,0.127,0.737,1.97e-06,0.239,0.837,99.92,169720.0,4.0
0.677,0.459,-6.227,0.128,0.0175,0.00116,0.0374,0.663,95.001,260667.0,4.0
0.773,0.258,-15.39,0.0349,0.685,0.0626,0.34,0.23,99.823,265893.0,4.0
0.595,0.645,-9.893,0.0326,0.0748,0.196,0.0948,0.315,97.059,236293.0,4.0
0.731,0.497,-10.881,0.0282,0.38,0.00626,0.0768,0.56,111.989,263947.0,4.0
0.627,0.305,-13.682,0.028,0.843,0.0,0.0939,0.154,108.662,179040.0,4.0
0.769,0.532,-7.342,0.0767,0.139,0.0537,0.0707,0.732,95.684,409600.0,4.0
0.589,0.554,-11.265,0.0317,0.168,4.83e-06,0.31,0.594,117.472,299867.0,4.0
0.842,0.279,-14.279,0.0503,0.74,0.000103,0.0947,0.356,100.036,230052.0,4.0
0.805,0.831,-6.922,0.0445,0.137,0.234,0.0788,0.67,114.995,285173.0,4.0
0.598,0.593,-12.555,0.0314,0.00349,0.0403,0.297,0.507,95.988,334280.0,4.0
0.588,0.855,-5.152,0.0378,0.0205,0.0213,0.11,0.652,79.989,190067.0,4.0
0.638,0.537,-6.248,0.0392,0.336,0.474,0.153,0.454,88.236,195240.0,4.0
0.709,0.525,-6.664,0.0358,0.437,0.0,0.318,0.536,89.967,227800.0,4.0
0.566,0.118,-17.628,0.0369,0.958,0.168,0.0948,0.343,177.863,203560.0,4.0
0.693,0.271,-15.761,0.0675,0.647,0.00012,0.379,0.404,110.643,230707.0,4.0
0.605,0.461,-9.175,0.0286,0.415,0.00918,0.141,0.742,80.512,205893.0,3.0
0.446,0.46,-9.994,0.0288,0.0697,2.48e-05,0.113,0.353,169.248,229000.0,4.0
0.315,0.296,-13.262,0.0317,0.771,0.0,0.702,0.436,172.638,263573.0,4.0
0.839,0.334,-11.421,0.0846,0.35,0.000207,0.0883,0.446,119.068,249680.0,4.0
0.707,0.325,-10.697,0.0941,0.327,0.00278,0.0938,0.603,165.959,262427.0,4.0
0.582,0.617,-8.775,0.0245,0.155,0.000366,0.126,0.2,86.79,249960.0,4.0
0.66,0.718,-6.45,0.0593,0.00133,0.0091,0.386,0.648,80.002,288867.0,4.0
0.579,0.862,-4.284,0.0306,0.0209,0.0321,0.129,0.508,99.989,307200.0,4.0
0.528,0.753,-5.892,0.0323,0.412,0.355,0.17,0.608,147.74,190827.0,4.0
0.653,0.429,-10.475,0.0296,0.0848,0.0038,0.0692,0.625,146.071,274933.0,4.0
0.517,0.661,-9.942,0.0361,0.546,0.603,0.0859,0.858,151.007,286347.0,4.0
0.594,0.266,-11.469,0.0302,0.938,0.00819,0.083,0.209,119.996,223267.0,4.0
0.694,0.459,-9.858,0.0819,0.752,0.0,0.131,0.675,122.534,186507.0,4.0
0.593,0.477,-10.823,0.035,0.473,0.112,0.121,0.598,83.994,257027.0,4.0
0.643,0.611,-8.781,0.0299,0.137,0.433,0.0612,0.551,115.014,221613.0,4.0
0.555,0.654,-8.725,0.0739,0.896,2.46e-06,0.102,0.575,102.412,183933.0,4.0
0.164,0.288,-11.612,0.0326,0.702,0.000437,0.337,0.313,176.146,179853.0,3.0
0.674,0.658,-9.647,0.104,0.404,1.34e-06,0.0981,0.677,143.292,329387.0,4.0
0.692,0.493,-9.662,0.0325,0.0934,0.00166,0.128,0.28,86.644,301133.0,4.0
0.564,0.784,-5.347,0.0568,0.0582,1.03e-05,0.114,0.324,147.82,221320.0,4.0
0.541,0.579,-7.496,0.0236,0.213,1.6e-05,0.152,0.267,108.092,239427.0,4.0
0.572,0.406,-9.652,0.0344,0.655,0.000302,0.0611,0.384,133.079,191667.0,4.0
0.706,0.599,-9.766,0.0324,0.369,2.57e-05,0.119,0.581,122.175,205987.0,4.0
0.43,0.483,-7.939,0.0308,0.563,0.0,0.163,0.229,143.933,241040.0,4.0
0.785,0.457,-10.751,0.0518,0.835,0.00305,0.485,0.344,106.457,189400.0,4.0
0.416,0.147,-18.501,0.0516,0.814,0.00328,0.106,0.179,155.602,195933.0,3.0
0.635,0.275,-15.792,0.0349,0.921,0.0005,0.0951,0.362,125.288,178187.0,4.0
0.754,0.354,-8.02,0.16,0.344,1.02e-06,0.195,0.834,135.586,188493.0,4.0
0.4,0.882,-1.958,0.334,0.168,0.0,0.124,0.385,167.114,281533.0,4.0
0.237,0.973,-7.893,0.0637,0.00347,0.902,0.334,0.388,132.411,278413.0,4.0
0.242,0.953,-5.555,0.115,0.0605,3.38e-05,0.135,0.342,153.738,307573.0,4.0
0.398,0.917,-5.611,0.105,0.0985,0.00887,0.11,0.23,113.35,515627.0,4.0
0.348,0.8,-5.197,0.0556,0.0416,0.022,0.0832,0.432,152.594,483640.0,3.0
0.565,0.849,-5.313,0.0926,0.000243,0.00289,0.0631,0.758,123.768,216280.0,4.0
0.469,0.538,-13.559,0.0571,0.305,0.00012,0.37,0.886,196.605,176333.0,4.0
0.754,0.854,-7.114,0.0363,0.00148,0.00692,0.0675,0.761,113.908,282840.0,4.0
0.324,0.931,-6.803,0.0837,0.0155,0.0252,0.277,0.313,82.748,242720.0,4.0
0.708,0.497,-10.337,0.0527,0.189,0.0116,0.0723,0.919,132.997,223827.0,4.0
0.636,0.684,-9.302,0.057,0.52,0.0015,0.534,0.881,132.509,166667.0,4.0
0.595,0.693,-9.26,0.0388,0.332,0.0286,0.715,0.843,125.495,293372.0,4.0
0.746,0.473,-14.567,0.142,0.375,0.00562,0.0629,0.247,110.527,315920.0,4.0
0.378,0.974,-4.055,0.194,0.00192,0.0139,0.0588,0.824,203.715,169187.0,4.0
0.502,0.565,-9.937,0.0284,0.456,0.0063,0.335,0.456,86.322,227400.0,4.0
0.535,0.716,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379,175173.0,4.0
0.699,0.521,-8.633,0.0332,0.489,0.00184,0.156,0.332,147.495,294973.0,4.0
0.635,0.49,-8.149,0.0291,0.332,0.0,0.364,0.416,71.984,306840.0,4.0
0.555,0.275,-14.032,0.0653,0.759,0.0,0.104,0.592,163.431,302933.0,3.0
0.575,0.273,-15.982,0.0708,0.819,0.0,0.071,0.33,113.459,248893.0,4.0
0.778,0.762,-9.424,0.0418,0.443,0.0,0.13,0.634,134.024,278027.0,4.0
0.749,0.62,-10.661,0.0861,0.424,0.0,0.0795,0.693,143.132,270507.0,4.0
0.792,0.651,-9.329,0.0305,0.432,1.22e-05,0.12,0.623,101.771,278067.0,4.0
0.685,0.83,-6.578,0.0334,0.0482,0.0,0.28,0.717,148.034,258000.0,3.0
0.772,0.801,-9.6,0.0421,0.0589,0.0,0.0462,0.934,140.972,215000.0,4.0
0.769,0.81,-9.774,0.0453,0.496,0.0,0.0341,0.789,133.013,243533.0,4.0
0.545,0.565,-7.266,0.0331,0.0176,0.0,0.101,0.375,111.408,251987.0,4.0
0.694,0.841,-6.148,0.0526,0.0033,0.0,0.0342,0.914,137.911,226093.0,4.0
0.466,0.849,-6.464,0.035,0.000278,0.0256,0.103,0.739,123.543,178533.0,4.0
0.576,0.896,-8.026,0.04,0.0317,0.0,0.211,0.617,136.586,252920.0,4.0
0.547,0.257,-12.358,0.0252,0.907,0.183,0.0935,0.169,75.752,187867.0,4.0
0.548,0.693,-9.421,0.038,0.314,0.0189,0.132,0.547,109.633,224640.0,4.0
0.6,0.465,-9.944,0.0495,0.803,0.0,0.0632,0.945,139.231,162840.0,4.0
0.433,0.756,-7.855,0.0565,0.000997,0.761,0.124,0.117,145.443,233720.0,4.0
0.614,0.941,-4.995,0.0366,0.0118,0.0043,0.196,0.523,119.006,153533.0,4.0
0.696,0.758,-6.076,0.0264,0.17,3.33e-05,0.189,0.859,129.943,250693.0,4.0
0.376,0.957,-4.353,0.0538,8.51e-06,0.423,0.0825,0.22,84.97,277933.0,4.0
0.521,0.915,-5.705,0.0544,1.69e-05,0.43,0.065,0.336,112.507,209453.0,3.0
0.435,0.987,-4.667,0.16,0.000195,0.0847,0.268,0.101,103.16,365827.0,4.0
0.519,0.833,-6.947,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,310080.0,4.0
0.55,0.878,-7.021,0.0371,0.176,8.59e-06,0.392,0.754,151.585,334000.0,4.0
0.747,0.904,-2.623,0.0803,0.046,0.106,0.203,0.846,118.877,181827.0,4.0
0.613,0.962,-5.07,0.278,0.034,0.0,0.824,0.496,113.015,242267.0,4.0
0.627,0.48,-4.462,0.0652,0.00817,0.014,0.179,0.102,117.009,262267.0,4.0
0.619,0.726,-6.422,0.125,0.00231,0.766,0.652,0.424,116.966,200827.0,4.0
0.263,0.924,-5.468,0.0859,0.000836,0.00906,0.0846,0.181,146.461,302000.0,4.0
0.702,0.871,-6.728,0.0926,0.127,4.18e-05,0.0819,0.664,107.982,221520.0,4.0
0.593,0.861,-4.559,0.0341,0.0102,0.000851,0.107,0.818,170.009,177747.0,4.0
0.725,0.796,-6.587,0.0279,0.0322,0.0,0.149,0.905,128.879,182239.0,4.0
0.673,0.632,-7.13,0.0373,0.372,0.0,0.152,0.513,129.974,256468.0,4.0
0.482,0.786,-5.735,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000.0,4.0
0.577,0.646,-5.902,0.13,0.0913,4.18e-05,0.17,0.575,169.769,195093.0,4.0
0.238,0.919,-6.893,0.0816,0.0257,2.31e-05,0.0914,0.123,101.752,214373.0,4.0
0.588,0.96,-5.216,0.0933,0.0013,0.000306,0.135,0.321,105.009,302613.0,4.0
0.363,0.991,-2.561,0.0791,0.113,0.0265,0.0792,0.476,175.064,249947.0,4.0
0.652,0.812,-3.797,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733.0,4.0
0.638,0.832,-5.039,0.049,0.141,0.0,0.113,0.648,124.071,227893.0,4.0
0.532,0.874,-5.183,0.0482,0.00842,0.012,0.452,0.361,91.038,258413.0,4.0
0.661,0.828,-11.376,0.0343,0.223,9.97e-05,0.376,0.858,108.265,307525.0,4.0
0.264,0.307,-12.36,0.0341,0.662,0.0,0.101,0.153,172.546,218133.0,4.0
0.551,0.831,-7.077,0.065,0.00107,0.000673,0.0971,0.56,135.484,245373.0,4.0
0.598,0.871,-5.387,0.0248,0.0243,0.00321,0.24,0.591,105.986,278493.0,4.0
0.551,0.972,-3.922,0.0447,0.000146,0.00149,0.303,0.541,114.077,244133.0,4.0
0.379,0.982,-2.617,0.145,0.000525,0.00505,0.167,0.47,125.054,235480.0,4.0
0.593,0.935,-3.128,0.037,0.0147,0.0,0.0991,0.683,126.975,258933.0,4.0
0.543,0.917,-3.391,0.0444,0.00572,7.76e-05,0.104,0.329,132.246,246840.0,4.0
0.472,0.902,-3.607,0.0643,0.000679,0.124,0.0822,0.567,139.57,227000.0,4.0
0.378,0.812,-4.178,0.0512,0.0801,5.36e-06,0.163,0.428,78.057,225160.0,4.0
0.68,0.869,-5.805,0.0421,0.0393,2.05e-05,0.386,0.556,107.262,206200.0,4.0
0.611,0.397,-8.47,0.0266,0.43,8.89e-06,0.239,0.347,84.359,327867.0,4.0
0.393,0.964,-8.838,0.144,0.000735,0.0196,0.34,0.352,151.898,239280.0,4.0
0.566,0.769,-4.973,0.0469,0.0597,0.0,0.579,0.324,159.651,204480.0,4.0
0.421,0.646,-11.085,0.102,0.000318,0.728,0.148,0.4,130.928,657517.0,4.0
0.289,0.87,-11.188,0.1,0.00836,0.238,0.366,0.181,103.757,245893.0,4.0
0.319,0.789,-12.73,0.0467,0.0029,0.786,0.328,0.592,146.752,290693.0,4.0
0.204,0.898,-12.758,0.167,0.00595,0.291,0.153,0.0786,79.055,400427.0,4.0
0.428,0.959,-9.658,0.0739,0.00593,0.917,0.0991,0.399,124.63,276400.0,4.0
0.465,0.988,-5.301,0.11,0.00565,0.198,0.86,0.315,97.92,322171.0,4.0
0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,203347.0,4.0
0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760.0,4.0
0.524,0.755,-10.89,0.0468,0.0089,0.0,0.0485,0.785,142.543,227067.0,4.0
0.551,0.86,-7.839,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507.0,4.0
0.546,0.9,-6.728,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,215933.0,4.0
0.768,0.852,-6.215,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240.0,4.0
0.654,0.929,-5.906,0.0998,0.0468,0.0,0.0539,0.902,144.774,168840.0,4.0
0.409,0.868,-6.236,0.0368,0.0266,0.0357,0.276,0.704,147.211,198707.0,4.0
0.58,0.732,-8.585,0.0358,0.0393,0.00116,0.0821,0.883,147.194,293840.0,4.0
0.298,0.327,-16.515,0.031,0.00834,0.86,0.0724,0.454,175.898,257867.0,4.0
0.468,0.769,-7.036,0.041,0.00014,0.00124,0.271,0.17,104.102,270920.0,4.0
0.283,0.891,-8.165,0.178,0.00678,0.0038,0.159,0.226,92.049,258267.0,4.0
0.55,0.877,-6.942,0.111,0.0244,0.0838,0.112,0.445,106.226,268533.0,4.0
0.508,0.894,-4.664,0.0779,0.000199,0.00135,0.476,0.248,139.944,222640.0,4.0
0.687,0.677,-4.172,0.0508,0.000658,0.000146,0.0564,0.546,75.052,199773.0,4.0
0.373,0.98,-4.945,0.103,5.98e-06,0.3,0.277,0.111,102.842,270920.0,4.0
0.283,0.723,-10.902,0.0365,0.369,0.627,0.13,0.454,143.721,278987.0,4.0
0.595,0.679,-7.335,0.0405,0.00408,8.67e-05,0.0967,0.502,125.006,318907.0,4.0
0.507,0.732,-7.108,0.0276,0.000121,0.787,0.154,0.0615,102.033,243120.0,4.0
0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200.0,4.0
0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573.0,4.0
0.623,0.793,-6.63,0.0462,0.000397,0.0015,0.375,0.36,98.998,274213.0,4.0
0.359,0.959,-3.685,0.104,0.000216,0.00343,0.435,0.158,103.038,230227.0,3.0
0.27,0.985,-3.375,0.118,0.00198,0.0221,0.408,0.143,89.425,240333.0,4.0
0.274,0.987,-3.23,0.195,0.000915,0.0162,0.342,0.0943,170.398,277227.0,4.0
0.415,0.98,-4.056,0.202,0.00211,0.00164,0.325,0.185,118.512,285973.0,4.0
0.297,0.962,-4.333,0.0775,4.6e-05,0.855,0.329,0.336,90.503,292293.0,4.0
0.228,0.958,-3.135,0.109,3.45e-05,0.503,0.469,0.706,176.741,143653.0,4.0
0.22,0.954,-4.298,0.105,7.9e-06,0.573,0.129,0.578,76.336,277027.0,4.0
0.319,0.973,-3.688,0.0826,1.13e-05,0.31,0.129,0.507,110.699,176760.0,4.0
0.421,0.945,-4.067,0.104,5.98e-05,0.649,0.0443,0.612,90.394,200187.0,4.0
0.239,0.945,-3.028,0.0548,1.3e-05,0.892,0.159,0.222,86.707,337667.0,3.0
0.36,0.913,-3.462,0.12,0.000162,0.915,0.504,0.566,123.914,250120.0,4.0
0.28,0.856,-3.869,0.0852,6.94e-05,0.506,0.0837,0.466,82.704,264680.0,4.0
0.318,0.955,-2.411,0.155,3.47e-05,0.657,0.0886,0.669,166.808,241760.0,4.0
0.288,0.959,-3.121,0.0628,4.19e-06,0.658,0.198,0.347,107.692,314293.0,4.0
0.237,0.957,-4.645,0.0593,2.2e-05,0.826,0.0767,0.451,95.013,234080.0,4.0
0.406,0.988,-4.157,0.0798,4.61e-05,0.691,0.194,0.525,91.423,184987.0,3.0
0.417,0.814,-5.942,0.0655,4.23e-06,0.906,0.195,0.728,85.364,146667.0,4.0
0.408,0.824,-4.105,0.0754,2.61e-05,0.24,0.0704,0.443,84.511,264173.0,4.0
0.429,0.998,-2.863,0.178,1.67e-05,0.00632,0.437,0.0694,137.98,234307.0,4.0
0.511,0.993,-3.341,0.131,0.000326,8.32e-06,0.288,0.322,129.986,270693.0,5.0
0.512,0.996,-2.1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,220880.0,4.0
0.401,0.995,-2.831,0.118,3.68e-05,0.00128,0.176,0.112,116.444,328200.0,3.0
0.3,0.977,-3.584,0.286,3.41e-05,0.109,0.109,0.191,129.798,235133.0,4.0
0.514,0.993,-2.528,0.135,0.000169,0.0101,0.297,0.252,114.097,221093.0,4.0
0.22,0.982,-2.537,0.249,0.000106,0.00532,0.259,0.298,84.894,200547.0,4.0
0.776,0.743,-6.807,0.0289,0.107,0.293,0.149,0.84,131.343,289853.0,4.0
0.92,0.914,-4.555,0.0444,0.0222,7.62e-05,0.114,0.974,135.923,314557.0,4.0
0.694,0.773,-5.61,0.0352,3.27e-05,0.883,0.0761,0.896,132.012,299000.0,4.0
0.599,0.878,-7.759,0.0387,0.000259,0.0258,0.0829,0.814,144.029,222107.0,4.0
0.255,0.815,-8.197,0.0545,0.0747,0.471,0.227,0.699,144.549,329094.0,4.0
0.402,0.691,-10.274,0.0691,0.0679,0.133,0.0955,0.206,96.95,290934.0,4.0
0.525,0.929,-8.56,0.0784,0.262,2.9e-05,0.0754,0.556,163.503,262748.0,4.0
0.33,0.342,-14.09,0.0404,0.734,0.671,0.129,0.0795,142.95,422518.0,4.0
0.554,0.791,-8.326,0.0288,0.113,1.76e-05,0.166,0.697,91.108,353720.0,4.0
0.411,0.466,-11.537,0.0332,0.375,8.47e-05,0.142,0.158,136.093,402761.0,4.0
0.24,0.546,-10.026,0.0548,0.0898,0.00648,0.0898,0.429,181.373,388667.0,4.0
0.375,0.956,-7.078,0.175,0.144,7.6e-06,0.417,0.381,175.04,150201.0,4.0
0.401,0.893,-11.171,0.437,0.0617,0.0391,0.164,0.406,87.979,334555.0,4.0
0.381,0.734,-8.917,0.0933,0.0797,0.0469,0.173,0.565,96.614,254068.0,4.0
0.475,0.808,-8.859,0.037,0.000942,7.97e-06,0.146,0.896,152.098,159301.0,4.0
0.461,0.41,-18.441,0.0623,0.0945,0.9,0.551,0.375,100.335,260914.0,4.0
0.437,0.864,-7.842,0.0904,0.396,0.0314,0.242,0.749,81.394,295387.0,4.0
0.317,0.887,-7.292,0.0375,0.000582,0.00258,0.0891,0.871,169.613,220561.0,4.0
0.338,0.34,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433,482830.0,4.0
0.47,0.806,-7.165,0.0369,0.379,0.0624,0.86,0.787,132.359,278907.0,4.0
0.271,0.766,-8.03,0.0329,0.00217,0.52,0.0707,0.803,142.914,428851.0,4.0
0.367,0.752,-8.134,0.0317,0.0133,0.00979,0.0658,0.401,205.47,336907.0,4.0
0.629,0.864,-7.561,0.034,0.112,0.247,0.648,0.958,123.325,242080.0,4.0
0.619,0.67,-10.322,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933.0,4.0
0.368,0.935,-3.204,0.0587,0.0111,0.00201,0.0948,0.558,164.425,203733.0,4.0
0.492,0.969,-4.419,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,157333.0,4.0
0.493,0.808,-3.365,0.0362,0.000235,0.0,0.0983,0.38,117.971,268613.0,4.0
