artist,song,popularity,uri,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,0,clusters
Pentatonix,Bohemian Rhapsody,52,spotify:track:0lrkMvRttmoXjMNS8YONvj,https://open.spotify.com/track/0lrkMvRttmoXjMNS8YONvj,0.341,0.42,8.0,-6.567,1.0,0.0318,0.183,0.0,0.0967,0.306,145.808,audio_features,0lrkMvRttmoXjMNS8YONvj,https://api.spotify.com/v1/tracks/0lrkMvRttmoXjMNS8YONvj,https://api.spotify.com/v1/audio-analysis/0lrkMvRttmoXjMNS8YONvj,355733.0,4.0,,8
Pentatonix,Take On Me,50,spotify:track:26BlpGNVcVFAfq5UUv3oEb,https://open.spotify.com/track/26BlpGNVcVFAfq5UUv3oEb,0.499,0.519,9.0,-6.674,1.0,0.0344,0.00876,0.0,0.249,0.517,165.036,audio_features,26BlpGNVcVFAfq5UUv3oEb,https://api.spotify.com/v1/tracks/26BlpGNVcVFAfq5UUv3oEb,https://api.spotify.com/v1/audio-analysis/26BlpGNVcVFAfq5UUv3oEb,209000.0,4.0,,8
Travis Scott,STARGAZING,75,spotify:track:7wBJfHzpfI3032CSD7CE2m,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,0.487,0.789,8.0,-3.69,1.0,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,audio_features,7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,270715.0,4.0,,8
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,66,spotify:track:1BuZAIO8WZpavWVbbq3Lci,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,1.0,-4.75,0.0,0.15,0.0168,0.0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301.0,4.0,,8
French Montana,Unforgettable,83,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902.0,4.0,,9
Jaden,Watch Me,55,spotify:track:3lz2JgAt4cyr04qDlBgTOv,https://open.spotify.com/track/3lz2JgAt4cyr04qDlBgTOv,0.734,0.722,0.0,-4.872,1.0,0.071,0.0108,0.000201,0.157,0.229,129.927,audio_features,3lz2JgAt4cyr04qDlBgTOv,https://api.spotify.com/v1/tracks/3lz2JgAt4cyr04qDlBgTOv,https://api.spotify.com/v1/audio-analysis/3lz2JgAt4cyr04qDlBgTOv,154456.0,4.0,,1
Travis Scott,HOUSTONFORNICATION,70,spotify:track:58TaFP5j5i9swOf584yon2,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2,0.689,0.723,0.0,-4.052,0.0,0.0836,0.0985,0.0,0.158,0.288,160.042,audio_features,58TaFP5j5i9swOf584yon2,https://api.spotify.com/v1/tracks/58TaFP5j5i9swOf584yon2,https://api.spotify.com/v1/audio-analysis/58TaFP5j5i9swOf584yon2,217828.0,4.0,,8
Logic,Everyday,69,spotify:track:4EAV2cKiqKP5UPZmY6dejk,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk,0.667,0.741,1.0,-4.099,1.0,0.0378,0.0425,0.0,0.0761,0.422,149.908,audio_features,4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/tracks/4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,204747.0,4.0,,8
Travis Scott,Pray 4 Love (feat. The Weeknd),65,spotify:track:2dJ4rGtsOHOgvTQawsCRtg,https://open.spotify.com/track/2dJ4rGtsOHOgvTQawsCRtg,0.629,0.578,1.0,-4.704,1.0,0.0428,0.2,0.0,0.151,0.211,79.94,audio_features,2dJ4rGtsOHOgvTQawsCRtg,https://api.spotify.com/v1/tracks/2dJ4rGtsOHOgvTQawsCRtg,https://api.spotify.com/v1/audio-analysis/2dJ4rGtsOHOgvTQawsCRtg,307000.0,4.0,,1
Huncho Jack,Moon Rock,59,spotify:track:7bTH8LgGSwyNNE4r1k95Zp,https://open.spotify.com/track/7bTH8LgGSwyNNE4r1k95Zp,0.72,0.717,8.0,-4.043,1.0,0.046,0.0092,0.0,0.147,0.198,142.926,audio_features,7bTH8LgGSwyNNE4r1k95Zp,https://api.spotify.com/v1/tracks/7bTH8LgGSwyNNE4r1k95Zp,https://api.spotify.com/v1/audio-analysis/7bTH8LgGSwyNNE4r1k95Zp,151184.0,4.0,,1
Keala Settle,"This Is Me (The Reimagined Remix) [with Keala Settle, Kesha & Missy Elliott]",44,spotify:track:0xKR3lPqd5iP7X8CRl67Ox,https://open.spotify.com/track/0xKR3lPqd5iP7X8CRl67Ox,0.44,0.514,11.0,-6.874,0.0,0.266,0.0994,0.0,0.0768,0.219,93.168,audio_features,0xKR3lPqd5iP7X8CRl67Ox,https://api.spotify.com/v1/tracks/0xKR3lPqd5iP7X8CRl67Ox,https://api.spotify.com/v1/audio-analysis/0xKR3lPqd5iP7X8CRl67Ox,265733.0,4.0,,7
P!nk,A Million Dreams,47,spotify:track:4djczKSE0Kmrpsw8T9QuvC,https://open.spotify.com/track/4djczKSE0Kmrpsw8T9QuvC,0.312,0.499,7.0,-6.282,1.0,0.0397,0.272,0.0,0.0901,0.191,148.173,audio_features,4djczKSE0Kmrpsw8T9QuvC,https://api.spotify.com/v1/tracks/4djczKSE0Kmrpsw8T9QuvC,https://api.spotify.com/v1/audio-analysis/4djczKSE0Kmrpsw8T9QuvC,273640.0,4.0,,8
Kelly Clarkson,Never Enough,43,spotify:track:2jgntPbvIMbV6kuzeTOEms,https://open.spotify.com/track/2jgntPbvIMbV6kuzeTOEms,0.398,0.512,8.0,-7.148,1.0,0.0486,0.139,0.0,0.115,0.0956,133.659,audio_features,2jgntPbvIMbV6kuzeTOEms,https://api.spotify.com/v1/tracks/2jgntPbvIMbV6kuzeTOEms,https://api.spotify.com/v1/audio-analysis/2jgntPbvIMbV6kuzeTOEms,204133.0,4.0,,1
James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),68,spotify:track:78nplE9X2ZGvQh3TKgvldE,https://open.spotify.com/track/78nplE9X2ZGvQh3TKgvldE,0.67,0.743,10.0,-4.993,1.0,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,78nplE9X2ZGvQh3TKgvldE,https://api.spotify.com/v1/tracks/78nplE9X2ZGvQh3TKgvldE,https://api.spotify.com/v1/audio-analysis/78nplE9X2ZGvQh3TKgvldE,218293.0,4.0,,3
Panic! At The Disco,The Greatest Show,47,spotify:track:4c9Nm8cMz2TmiC1hruKL6c,https://open.spotify.com/track/4c9Nm8cMz2TmiC1hruKL6c,0.546,0.839,6.0,-5.365,0.0,0.0784,0.00546,0.0,0.382,0.491,77.009,audio_features,4c9Nm8cMz2TmiC1hruKL6c,https://api.spotify.com/v1/tracks/4c9Nm8cMz2TmiC1hruKL6c,https://api.spotify.com/v1/audio-analysis/4c9Nm8cMz2TmiC1hruKL6c,174307.0,4.0,,3
Sara Bareilles,Tightrope,39,spotify:track:1hyHgyS1V37c5gYSBmNy6R,https://open.spotify.com/track/1hyHgyS1V37c5gYSBmNy6R,0.514,0.266,9.0,-13.021,1.0,0.0331,0.908,0.0107,0.0838,0.0647,97.007,audio_features,1hyHgyS1V37c5gYSBmNy6R,https://api.spotify.com/v1/tracks/1hyHgyS1V37c5gYSBmNy6R,https://api.spotify.com/v1/audio-analysis/1hyHgyS1V37c5gYSBmNy6R,218320.0,4.0,,0
Pentatonix,The Greatest Show - Bonus Track,47,spotify:track:34GTE14mHrS6mj4Jf31OME,https://open.spotify.com/track/34GTE14mHrS6mj4Jf31OME,0.499,0.779,11.0,-5.605,0.0,0.152,0.0757,0.0,0.261,0.722,157.337,audio_features,34GTE14mHrS6mj4Jf31OME,https://api.spotify.com/v1/tracks/34GTE14mHrS6mj4Jf31OME,https://api.spotify.com/v1/audio-analysis/34GTE14mHrS6mj4Jf31OME,205173.0,4.0,,8
Migos,Walk It Talk It,77,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,2.0,-5.145,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147.0,4.0,,7
Cascada,Evacuate the Dancefloor - Radio Edit,0,spotify:track:5uXR7Nanrm9FfWDrpQBGfN,https://open.spotify.com/track/5uXR7Nanrm9FfWDrpQBGfN,0.748,0.696,0.0,-5.975,1.0,0.0493,0.0174,0.0,0.267,0.891,127.002,audio_features,5uXR7Nanrm9FfWDrpQBGfN,https://api.spotify.com/v1/tracks/5uXR7Nanrm9FfWDrpQBGfN,https://api.spotify.com/v1/audio-analysis/5uXR7Nanrm9FfWDrpQBGfN,208360.0,4.0,,9
Spendtime Palace,Blackout Control,1,spotify:track:2jqbf8e2pkJDRHD423JVO7,https://open.spotify.com/track/2jqbf8e2pkJDRHD423JVO7,0.471,0.687,1.0,-4.082,1.0,0.0303,0.0307,9.16e-05,0.137,0.356,133.842,audio_features,2jqbf8e2pkJDRHD423JVO7,https://api.spotify.com/v1/tracks/2jqbf8e2pkJDRHD423JVO7,https://api.spotify.com/v1/audio-analysis/2jqbf8e2pkJDRHD423JVO7,181121.0,4.0,,1
Black Eyed Peas,My Humps,68,spotify:track:19JdbdEwQI7bCxefMokZO8,https://open.spotify.com/track/19JdbdEwQI7bCxefMokZO8,0.801,0.682,1.0,-5.919,0.0,0.225,0.111,1.56e-05,0.109,0.586,123.95,audio_features,19JdbdEwQI7bCxefMokZO8,https://api.spotify.com/v1/tracks/19JdbdEwQI7bCxefMokZO8,https://api.spotify.com/v1/audio-analysis/19JdbdEwQI7bCxefMokZO8,326960.0,4.0,,7
Aly & AJ,Potential Breakup Song,68,spotify:track:11dxtPJKR4E0wlSr0A0t47,https://open.spotify.com/track/11dxtPJKR4E0wlSr0A0t47,0.572,0.89,6.0,-4.139,0.0,0.039,0.00082,0.00937,0.564,0.765,158.038,audio_features,11dxtPJKR4E0wlSr0A0t47,https://api.spotify.com/v1/tracks/11dxtPJKR4E0wlSr0A0t47,https://api.spotify.com/v1/audio-analysis/11dxtPJKR4E0wlSr0A0t47,219773.0,4.0,,3
Paramore,Still into You,78,spotify:track:1yjY7rpaAQvKwpdUliHx0d,https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d,0.602,0.923,5.0,-3.763,1.0,0.044,0.0098,0.0,0.0561,0.765,136.01,audio_features,1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,216013.0,4.0,,9
Olesya Bi,Мальчик сходит с ума,1,spotify:track:0UTMmqWzy2ThX7dkx4rIgs,https://open.spotify.com/track/0UTMmqWzy2ThX7dkx4rIgs,0.682,0.741,9.0,-5.386,1.0,0.0361,0.601,0.000155,0.107,0.26,130.008,audio_features,0UTMmqWzy2ThX7dkx4rIgs,https://api.spotify.com/v1/tracks/0UTMmqWzy2ThX7dkx4rIgs,https://api.spotify.com/v1/audio-analysis/0UTMmqWzy2ThX7dkx4rIgs,227187.0,4.0,,1
Wulf G,4 AM,3,spotify:track:1qWjFy8pfwSLamSgDUTF98,https://open.spotify.com/track/1qWjFy8pfwSLamSgDUTF98,0.657,0.446,7.0,-10.303,0.0,0.0906,0.0202,0.00279,0.743,0.516,108.925,audio_features,1qWjFy8pfwSLamSgDUTF98,https://api.spotify.com/v1/tracks/1qWjFy8pfwSLamSgDUTF98,https://api.spotify.com/v1/audio-analysis/1qWjFy8pfwSLamSgDUTF98,198217.0,4.0,,3
Dan Stevens,Evermore,65,spotify:track:3Yn97I3qIj7Px0Bi4rkD2q,https://open.spotify.com/track/3Yn97I3qIj7Px0Bi4rkD2q,0.285,0.396,1.0,-8.741,1.0,0.0318,0.674,6.6e-05,0.102,0.219,79.442,audio_features,3Yn97I3qIj7Px0Bi4rkD2q,https://api.spotify.com/v1/tracks/3Yn97I3qIj7Px0Bi4rkD2q,https://api.spotify.com/v1/audio-analysis/3Yn97I3qIj7Px0Bi4rkD2q,194542.0,3.0,,6
Niights,Keyhole,3,spotify:track:0Yam3VNjCXu9xVOvvSngx1,https://open.spotify.com/track/0Yam3VNjCXu9xVOvvSngx1,0.461,0.975,5.0,-3.125,0.0,0.0582,0.00142,0.000151,0.342,0.234,114.957,audio_features,0Yam3VNjCXu9xVOvvSngx1,https://api.spotify.com/v1/tracks/0Yam3VNjCXu9xVOvvSngx1,https://api.spotify.com/v1/audio-analysis/0Yam3VNjCXu9xVOvvSngx1,166986.0,4.0,,1
Hobo Johnson,Peach Scone,58,spotify:track:4Pj5nvdDibE3sgflD87J2i,https://open.spotify.com/track/4Pj5nvdDibE3sgflD87J2i,0.583,0.408,7.0,-9.125,1.0,0.564,0.65,0.0,0.309,0.612,74.738,audio_features,4Pj5nvdDibE3sgflD87J2i,https://api.spotify.com/v1/tracks/4Pj5nvdDibE3sgflD87J2i,https://api.spotify.com/v1/audio-analysis/4Pj5nvdDibE3sgflD87J2i,212800.0,3.0,,7
Holmsey,Escape,36,spotify:track:7nxgrI2glJXD09pebN7gvi,https://open.spotify.com/track/7nxgrI2glJXD09pebN7gvi,0.774,0.529,1.0,-8.331,1.0,0.0427,0.634,0.0915,0.102,0.321,98.01,audio_features,7nxgrI2glJXD09pebN7gvi,https://api.spotify.com/v1/tracks/7nxgrI2glJXD09pebN7gvi,https://api.spotify.com/v1/audio-analysis/7nxgrI2glJXD09pebN7gvi,230204.0,4.0,,0
Bazzi,Myself,67,spotify:track:5YLHLxoZsodDWjqSgjhBf3,https://open.spotify.com/track/5YLHLxoZsodDWjqSgjhBf3,0.745,0.561,9.0,-5.513,0.0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,audio_features,5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/tracks/5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/audio-analysis/5YLHLxoZsodDWjqSgjhBf3,167553.0,4.0,,8
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",77,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500.0,4.0,,7
Hey Violet,Guys My Age,62,spotify:track:0Xm8tw6qikotb8FAOZ2ks7,https://open.spotify.com/track/0Xm8tw6qikotb8FAOZ2ks7,0.69,0.663,8.0,-5.248,0.0,0.0352,0.106,0.0,0.0659,0.285,122.041,audio_features,0Xm8tw6qikotb8FAOZ2ks7,https://api.spotify.com/v1/tracks/0Xm8tw6qikotb8FAOZ2ks7,https://api.spotify.com/v1/audio-analysis/0Xm8tw6qikotb8FAOZ2ks7,213695.0,4.0,,1
Phoebe Ryan,Middle Finger,47,spotify:track:3o8bovLXjsxsFBTXajm1VA,https://open.spotify.com/track/3o8bovLXjsxsFBTXajm1VA,0.704,0.664,9.0,-3.209,0.0,0.0468,0.141,0.0,0.107,0.533,99.963,audio_features,3o8bovLXjsxsFBTXajm1VA,https://api.spotify.com/v1/tracks/3o8bovLXjsxsFBTXajm1VA,https://api.spotify.com/v1/audio-analysis/3o8bovLXjsxsFBTXajm1VA,241893.0,4.0,,9
Haley Flake,Whistle,0,spotify:track:11crd3kXOYqTU1lib1hCnv,https://open.spotify.com/track/11crd3kXOYqTU1lib1hCnv,0.65,0.576,4.0,-10.406,1.0,0.0359,0.312,2.39e-05,0.116,0.441,95.017,audio_features,11crd3kXOYqTU1lib1hCnv,https://api.spotify.com/v1/tracks/11crd3kXOYqTU1lib1hCnv,https://api.spotify.com/v1/audio-analysis/11crd3kXOYqTU1lib1hCnv,184748.0,4.0,,1
Kwesi Appiah,Secluded,6,spotify:track:6MCYC670e4dBv51PsLhmUN,https://open.spotify.com/track/6MCYC670e4dBv51PsLhmUN,0.775,0.779,2.0,-3.66,1.0,0.117,0.233,0.00137,0.121,0.579,168.885,audio_features,6MCYC670e4dBv51PsLhmUN,https://api.spotify.com/v1/tracks/6MCYC670e4dBv51PsLhmUN,https://api.spotify.com/v1/audio-analysis/6MCYC670e4dBv51PsLhmUN,193321.0,4.0,,8
Tyler.V,Drop,1,spotify:track:14pPeppROna2PREfMdEvWq,https://open.spotify.com/track/14pPeppROna2PREfMdEvWq,0.376,0.652,0.0,-6.076,0.0,0.0575,0.772,0.0,0.057,0.58,130.824,audio_features,14pPeppROna2PREfMdEvWq,https://api.spotify.com/v1/tracks/14pPeppROna2PREfMdEvWq,https://api.spotify.com/v1/audio-analysis/14pPeppROna2PREfMdEvWq,211253.0,5.0,,0
Christina Aguilera,Candyman,68,spotify:track:5lUTzPuiloBHm1qEaJcJfF,https://open.spotify.com/track/5lUTzPuiloBHm1qEaJcJfF,0.686,0.789,8.0,-4.713,0.0,0.23,0.0125,0.0147,0.142,0.72,172.976,audio_features,5lUTzPuiloBHm1qEaJcJfF,https://api.spotify.com/v1/tracks/5lUTzPuiloBHm1qEaJcJfF,https://api.spotify.com/v1/audio-analysis/5lUTzPuiloBHm1qEaJcJfF,194213.0,4.0,,7
Alexi Blue,Why Should I?,13,spotify:track:3INd0EixltbQ0p00RlKl8v,https://open.spotify.com/track/3INd0EixltbQ0p00RlKl8v,0.755,0.349,0.0,-9.723,1.0,0.0597,0.326,0.0,0.151,0.485,127.991,audio_features,3INd0EixltbQ0p00RlKl8v,https://api.spotify.com/v1/tracks/3INd0EixltbQ0p00RlKl8v,https://api.spotify.com/v1/audio-analysis/3INd0EixltbQ0p00RlKl8v,236885.0,4.0,,0
Maroon 5,Harder To Breathe,55,spotify:track:2RjpDxBii8EvC6p6wxwCSz,https://open.spotify.com/track/2RjpDxBii8EvC6p6wxwCSz,0.662,0.908,1.0,-4.764,0.0,0.0449,0.0506,0.0,0.0508,0.967,149.941,audio_features,2RjpDxBii8EvC6p6wxwCSz,https://api.spotify.com/v1/tracks/2RjpDxBii8EvC6p6wxwCSz,https://api.spotify.com/v1/audio-analysis/2RjpDxBii8EvC6p6wxwCSz,173693.0,4.0,,9
Jimmy Eat World,The Middle,23,spotify:track:3tJg7IxY8jPt2Dy3M8VXkt,https://open.spotify.com/track/3tJg7IxY8jPt2Dy3M8VXkt,0.618,0.861,2.0,-4.669,1.0,0.0552,0.0385,0.0,0.0604,0.881,162.147,audio_features,3tJg7IxY8jPt2Dy3M8VXkt,https://api.spotify.com/v1/tracks/3tJg7IxY8jPt2Dy3M8VXkt,https://api.spotify.com/v1/audio-analysis/3tJg7IxY8jPt2Dy3M8VXkt,165853.0,4.0,,8
Nause,Dynamite (feat. Pretty Sister),48,spotify:track:2Ae5awwKvQpTBKQHr1TYCg,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,0.811,0.801,9.0,-6.0,0.0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055,audio_features,2Ae5awwKvQpTBKQHr1TYCg,https://api.spotify.com/v1/tracks/2Ae5awwKvQpTBKQHr1TYCg,https://api.spotify.com/v1/audio-analysis/2Ae5awwKvQpTBKQHr1TYCg,195429.0,4.0,,9
DNCE,Truthfully,0,spotify:track:6RWaeePOtZROiS2kyQhMs3,https://open.spotify.com/track/6RWaeePOtZROiS2kyQhMs3,0.72,0.649,8.0,-6.886,1.0,0.0354,0.271,0.0,0.335,0.569,102.042,audio_features,6RWaeePOtZROiS2kyQhMs3,https://api.spotify.com/v1/tracks/6RWaeePOtZROiS2kyQhMs3,https://api.spotify.com/v1/audio-analysis/6RWaeePOtZROiS2kyQhMs3,182653.0,4.0,,9
Shakira,Loca (feat. El Cata),69,spotify:track:42k1KeBehAd83lrGt1okiC,https://open.spotify.com/track/42k1KeBehAd83lrGt1okiC,0.8,0.692,9.0,-5.57,0.0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,audio_features,42k1KeBehAd83lrGt1okiC,https://api.spotify.com/v1/tracks/42k1KeBehAd83lrGt1okiC,https://api.spotify.com/v1/audio-analysis/42k1KeBehAd83lrGt1okiC,183693.0,4.0,,9
Ariana Grande,"thank u, next",23,spotify:track:2rPE9A1vEgShuZxxzR2tZH,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,0.724,0.647,1.0,-5.642,1.0,0.0658,0.28,0.0,0.102,0.435,106.96,audio_features,2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,207333.0,4.0,,1
BØRNS,Electric Love,82,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6.0,-7.627,0.0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,218107.0,4.0,,1
Charlotte Lawrence,Sleep Talking,0,spotify:track:0bOH2yZkaVSg2OdegIlp2J,https://open.spotify.com/track/0bOH2yZkaVSg2OdegIlp2J,0.661,0.762,5.0,-4.307,1.0,0.0402,0.452,0.0,0.162,0.583,101.99,audio_features,0bOH2yZkaVSg2OdegIlp2J,https://api.spotify.com/v1/tracks/0bOH2yZkaVSg2OdegIlp2J,https://api.spotify.com/v1/audio-analysis/0bOH2yZkaVSg2OdegIlp2J,224224.0,4.0,,9
Faith Marie,Little Girl,49,spotify:track:3AH9lQx7COmyQKq5SqJRrX,https://open.spotify.com/track/3AH9lQx7COmyQKq5SqJRrX,0.383,0.429,9.0,-10.236,1.0,0.113,0.58,0.0,0.107,0.204,83.807,audio_features,3AH9lQx7COmyQKq5SqJRrX,https://api.spotify.com/v1/tracks/3AH9lQx7COmyQKq5SqJRrX,https://api.spotify.com/v1/audio-analysis/3AH9lQx7COmyQKq5SqJRrX,165927.0,1.0,,6
Conan Gray,Generation Why,64,spotify:track:79e2GU4RLPjAqnijfvsXYr,https://open.spotify.com/track/79e2GU4RLPjAqnijfvsXYr,0.561,0.684,9.0,-8.235,1.0,0.0669,0.347,2.93e-06,0.122,0.528,81.977,audio_features,79e2GU4RLPjAqnijfvsXYr,https://api.spotify.com/v1/tracks/79e2GU4RLPjAqnijfvsXYr,https://api.spotify.com/v1/audio-analysis/79e2GU4RLPjAqnijfvsXYr,219680.0,4.0,,1
Stefflon Don,16 Shots,69,spotify:track:2169IKAivSUUFGcedGASXc,https://open.spotify.com/track/2169IKAivSUUFGcedGASXc,0.684,0.79,3.0,-4.871,0.0,0.0735,0.0271,0.000371,0.0854,0.549,95.083,audio_features,2169IKAivSUUFGcedGASXc,https://api.spotify.com/v1/tracks/2169IKAivSUUFGcedGASXc,https://api.spotify.com/v1/audio-analysis/2169IKAivSUUFGcedGASXc,224728.0,4.0,,9
Enrique Iglesias,Bailando - English Version,53,spotify:track:1yM7GIEJ2QniupkEHOyp0a,https://open.spotify.com/track/1yM7GIEJ2QniupkEHOyp0a,0.719,0.844,7.0,-3.529,1.0,0.103,0.0793,0.0,0.0551,0.941,90.951,audio_features,1yM7GIEJ2QniupkEHOyp0a,https://api.spotify.com/v1/tracks/1yM7GIEJ2QniupkEHOyp0a,https://api.spotify.com/v1/audio-analysis/1yM7GIEJ2QniupkEHOyp0a,243240.0,4.0,,9
Marian Hill,Down,58,spotify:track:5eCkuGPZNl4mISFNPgr3Dd,https://open.spotify.com/track/5eCkuGPZNl4mISFNPgr3Dd,0.678,0.357,0.0,-14.712,0.0,0.128,0.675,0.00569,0.124,0.0661,113.301,audio_features,5eCkuGPZNl4mISFNPgr3Dd,https://api.spotify.com/v1/tracks/5eCkuGPZNl4mISFNPgr3Dd,https://api.spotify.com/v1/audio-analysis/5eCkuGPZNl4mISFNPgr3Dd,197773.0,5.0,,0
Black Eyed Peas,Where Is The Love?,0,spotify:track:0uqPG793dkDDN7sCUJJIVC,https://open.spotify.com/track/0uqPG793dkDDN7sCUJJIVC,0.835,0.687,5.0,-3.18,1.0,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533.0,4.0,,9
Kelly Clarkson,Because of You,55,spotify:track:1258tSoXDDa43uqT75r5N0,https://open.spotify.com/track/1258tSoXDDa43uqT75r5N0,0.583,0.58,5.0,-5.395,0.0,0.0319,0.243,0.0,0.198,0.119,139.82,audio_features,1258tSoXDDa43uqT75r5N0,https://api.spotify.com/v1/tracks/1258tSoXDDa43uqT75r5N0,https://api.spotify.com/v1/audio-analysis/1258tSoXDDa43uqT75r5N0,220373.0,4.0,,1
Britney Spears,Womanizer,77,spotify:track:4fixebDZAVToLbUCuEloa2,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,0.724,0.695,11.0,-5.226,1.0,0.0622,0.073,0.0,0.0889,0.235,139.0,audio_features,4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,224400.0,4.0,,1
Atomic Kitten,The Tide Is High - Radio Mix,62,spotify:track:5WuVWOngcRkMOx9RRLCvui,https://open.spotify.com/track/5WuVWOngcRkMOx9RRLCvui,0.776,0.693,7.0,-2.528,1.0,0.0314,0.0234,0.00177,0.0322,0.635,102.996,audio_features,5WuVWOngcRkMOx9RRLCvui,https://api.spotify.com/v1/tracks/5WuVWOngcRkMOx9RRLCvui,https://api.spotify.com/v1/audio-analysis/5WuVWOngcRkMOx9RRLCvui,205360.0,4.0,,9
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,84,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040.0,4.0,,9
